Year,ISO Code,Countries,Region,HUMAN FREEDOM (Score),HUMAN FREEDOM (Rank),HUMAN FREEDOM (Quartile),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Homicide DATA,Disappearances,Violent Conflicts,Violent Conflicts DATA,Organised Conflicts,Terrorism Fatalities,Terrorism Fatalities DATA,Terrorism Injuries,Terrorism Injuries DATA,Disapperances, Conflicts, and Terrorism,Female Genital Mutilation,Missing Women,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,Establishing Educational, Sporting and Cultural Organizations,Operating Educational, Sporting and Cultural Organizations,Establishing and Operating Educational, Sporting and Cultural Organizations,Association, Assembly, & Civil Society,Press Killed,Press Killed DATA,Press Jailed,Press Jailed DATA,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Parental Authority: In Marriage,Parental Authority: After Divorce,Parental Rights,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),PERSONAL FREEDOM (Rank),Government Consumption,Government Consumption DATA,Transfers and subsidies,Transfers and subsidies DATA,Government enterprises and investment,Government enterprises and investment DATA,Top marginal income tax rate,Top marginal income tax rate DATA,Top marginal income and payroll tax rate,Top marginal income and payroll tax rate DATA,Top marginal tax rate,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Adjustment,Legal System & Property Rights,Money growth,Money growth DATA,Standard deviation of inflation,Standard deviation of inflation DATA,Inflation: Most recent year,Inflation: Most recent year DATA,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector), Revenue from trade taxes (% of trade sector) DATA,Mean tariff rate,Mean tariff rate DATA,Standard deviation of tariff rates,Standard deviation of tariff rates DATA,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Bureaucracy costs,"Starting
a  business",Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),ECONOMIC FREEDOM (Rank)
2009,NLD,Netherlands,Western Europe,8,33,17,1,8,9,8,0,8,0,8,3,9,6,0,9,10,0,10,0,0,0,10,0,9,9,0,4,9,9,0,7,9,9,9,5,10,0,-,-,10,0,9,8,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,8,4,1,7,3,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,9,0,8,8,10,0,10,0,10,0,9,7,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,22,10,0,5,38,3,3,3,25,2,7,0,20,5,3,0,52,0
2009,NZL,New Zealand,Oceania,8,80,2,1,8,7,7,6,7,9,8,1,9,4,1,5,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,9,9,8,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,5,3,5,0,10,0,10,0,10,0,8,6,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,33,5,4,2,25,8,6,1,14,9,7,0,21,6,5,0,38,0
2009,NIC,Nicaragua,Latin America & the Caribbean,7,20,64,2,4,5,4,2,4,2,4,3,4,3,14,2,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,-,-,10,0,10,0,7,9,10,0,10,0,10,0,10,0,7,5,6,7,7,1,9,7,9,1,8,6,5,0,7,5,10,0,6,7,8,3,10,0,6,7,8,3,7,5,3,3,5,4,6,9,10,0,0,0,10,0,0,0,1,7,3,5,6,7,6,7,10,0,6,9,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,31,73,8,6,10,6,9,8,1,2,6,0,26,0,8,0,30,0
2009,NER,Niger,Sub-Saharan Africa,6,38,107,4,-,-,-,4,7,8,1,4,9,10,0,10,0,0,0,5,0,9,6,1,1,10,0,0,2,8,9,9,8,7,5,-,-,5,0,7,4,8,1,5,0,5,0,10,0,6,7,10,0,6,7,8,3,7,9,8,1,8,1,7,5,7,5,10,0,6,7,8,3,7,5,6,7,7,1,10,0,10,0,10,0,8,1,10,0,0,0,10,0,0,0,5,0,4,5,10,0,6,7,10,0,8,0,-,-,-,5,0,10,0,10,0,10,0,-,7,5,7,5,83,6,6,17,7,9,8,1,1,7,0,21,9,-,-,-,-,-,7,8
2009,NGA,Nigeria,Sub-Saharan Africa,5,89,121,4,2,8,5,3,2,8,3,7,5,7,10,7,5,0,9,1,2,6,5,0,9,3,2,0,10,0,0,1,7,7,8,1,7,5,-,-,5,0,6,9,6,8,10,0,0,0,5,0,5,0,10,0,3,3,6,7,9,1,9,5,8,5,7,5,5,0,7,5,6,7,7,1,10,0,6,7,8,3,10,0,6,7,8,3,7,3,9,4,1,0,10,0,0,0,0,0,0,0,10,0,10,0,10,0,7,1,-,-,-,10,0,0,0,0,0,0,0,-,5,0,5,89,120,7,5,14,6,9,6,1,9,2,0,46,8,9,0,25,0
2009,NOR,Norway,Western Europe,8,46,9,1,9,4,8,2,8,5,8,7,9,8,0,6,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,10,0,-,-,10,0,9,8,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,8,10,0,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,1,7,3,3,10,0,10,0,10,0,7,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,42,4,1,6,34,4,4,8,19,5,8,0,19,6,6,0,40,0
2009,OMN,Oman,Middle East & North Africa,6,36,108,4,0,0,0,0,0,0,6,4,9,5,1,3,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,0,5,0,-,-,5,0,6,3,8,6,0,0,10,0,5,0,5,0,0,0,3,3,1,7,9,9,9,1,6,9,2,5,0,0,0,0,0,0,0,0,2,5,0,0,1,3,5,0,3,3,4,2,1,6,10,0,0,0,10,0,0,0,3,7,3,5,3,3,3,3,0,0,4,8,-,-,-,0,0,0,0,0,0,0,0,-,0,0,5,59,128,2,1,33,0,9,6,1,9,0,0,-,10,0,0,0,10
2009,PAK,Pakistan,South Asia,5,60,130,4,2,6,3,9,3,9,3,5,7,0,7,5,0,0,0,0,38,2,2,5,7,1,8,8,5,9,20,7,3,1,9,5,2,5,-,-,5,0,5,7,5,3,5,0,5,0,5,0,5,0,5,0,3,3,4,2,9,2,9,1,7,5,5,0,7,5,7,5,6,7,7,1,10,0,6,7,8,3,10,0,6,7,8,3,7,3,5,2,8,0,10,0,0,0,9,7,8,8,10,0,10,0,10,0,9,1,-,-,-,0,0,0,0,0,0,0,0,-,0,0,5,7,140,9,1,9,1,9,5,2,3,6,0,26,1,10,0,20,0
2009,PAN,Panama,Latin America & the Caribbean,7,52,50,2,5,8,5,1,3,8,4,9,3,7,15,7,10,0,10,0,0,0,10,0,9,9,0,3,10,0,0,0,10,0,9,5,10,0,-,-,-,9,8,7,8,10,0,10,0,10,0,10,0,10,0,6,7,8,3,9,8,4,7,7,6,10,0,10,0,10,0,3,3,6,7,10,0,10,0,10,0,10,0,6,7,8,3,9,0,10,0,0,0,10,0,0,0,8,7,7,5,10,0,10,0,10,0,9,5,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,79,55,6,2,19,0,8,6,5,8,8,0,19,6,8,0,27,0,4
2009,PNG,Pap. New Guinea,Oceania,6,80,85,3,-,-,-,4,2,6,9,7,8,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,2,5,-,-,10,0,7,5,8,0,10,0,10,0,10,0,10,0,-,-,-,6,1,4,5,5,3,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,4,0,4,3,-,-,-,7,1,-,-,-,10,0,0,0,10,0,5,0,-,7,5,6,78,93,7,8,13,5,9,1,3,7,8,0,-,5,0,42,0,3,0,47,0,4,0,7,2,-,3,8,-,7,5,4,2,1,0,7,0,-,-
2009,PRY,Paraguay,Latin America & the Caribbean,6,85,80,3,-,-,-,4,2,4,6,13,4,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,10,0,-,-,10,0,10,0,7,9,5,0,10,0,10,0,8,3,7,5,6,7,7,1,9,5,10,0,8,9,7,5,7,5,7,5,6,7,7,1,5,0,3,3,4,2,7,5,6,7,7,1,6,7,10,0,0,0,10,0,0,0,5,3,5,3,6,7,6,7,6,7,7,2,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,14,79,7,9,13,2,9,3,3,2,4,0,-,10,0,10,0,7,0,34,0
2009,PER,Peru,Latin America & the Caribbean,7,54,49,2,7,4,4,3,4,5,5,4,7,8,5,4,10,0,9,4,1,7,7,5,9,8,0,7,9,9,0,3,9,3,9,5,10,0,-,-,10,0,9,8,9,0,10,0,10,0,10,0,10,0,7,5,3,3,5,4,7,7,5,5,6,2,7,5,7,5,7,5,6,7,7,1,10,0,6,7,8,3,7,5,6,7,7,1,7,5,10,0,0,0,10,0,0,0,5,7,4,0,10,0,10,0,10,0,8,5,-,-,-,10,0,0,0,10,0,5,0,-,7,5,7,57,62,7,8,13,6,9,3,3,1,7,0,24,3,8,0,30,0
2009,PHL,Philippines,South Asia,6,95,74,3,4,1,4,3,4,2,4,2,6,1,9,9,5,0,6,8,9,7,2,5,9,5,1,6,9,2,3,8,6,6,10,0,10,0,-,-,10,0,10,0,7,5,5,0,10,0,10,0,8,3,10,0,10,0,10,0,10,0,7,7,9,2,7,5,10,0,2,5,3,3,2,9,7,5,10,0,8,8,7,5,10,0,8,8,7,6,0,0,38,0,10,0,0,0,7,3,7,8,10,0,10,0,10,0,7,9,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,24,75,8,3,11,7,9,2,3,5,7,0,20,4,7,0,32,0
2009,POL,Poland,Eastern Europe,8,8,30,1,9,0,6,3,7,3,7,5,9,5,1,3,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,8,10,0,10,0,10,0,10,0,7,5,10,0,8,8,9,0,8,2,8,7,10,0,10,0,7,5,6,7,7,1,2,5,10,0,6,3,10,0,6,7,8,3,8,3,10,0,0,0,10,0,0,0,8,7,8,5,10,0,10,0,10,0,9,6,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,99,21,4,9,23,2,5,1,18,6,7,0,23,9,7,0,32,0
2009,PRT,Portugal,Western Europe,8,2,35,1,7,4,6,2,6,2,6,6,9,5,1,2,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,8,8,2,9,3,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,3,3,4,0,10,0,10,0,10,0,8,2,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,86,27,4,3,25,3,4,0,22,4,8,0,19,4,5,0,42,0
2009,QAT,Qatar,Middle East & North Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,ROU,Romania,Eastern Europe,8,6,33,1,7,0,5,9,6,0,6,3,9,2,1,9,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,9,9,3,9,7,7,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,6,7,8,3,9,2,10,0,0,0,10,0,0,0,2,0,1,8,10,0,10,0,10,0,7,7,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,67,34,8,6,10,9,6,5,13,3,7,0,24,3,10,0,16,0
2009,RUS,Russia,Eastern Europe,6,45,104,3,3,9,5,0,4,0,4,3,4,0,14,9,0,0,8,4,4,9,5,0,9,7,1,0,9,7,1,5,6,5,10,0,10,0,-,-,10,0,10,0,6,9,10,0,0,0,10,0,6,7,5,0,10,0,7,5,9,6,4,7,7,3,2,5,5,0,2,5,3,3,2,9,10,0,6,7,8,3,10,0,10,0,10,0,5,8,6,5,5,0,9,9,1,0,1,3,1,8,10,0,10,0,10,0,7,1,-,-,-,10,0,10,0,10,0,10,0,-,10,0,6,47,103,3,4,28,6,4,8,19,6,10,0,14,7,10,0,13,0
2009,RWA,Rwanda,Sub-Saharan Africa,7,23,61,2,-,-,-,5,1,8,9,2,8,10,0,0,0,182,8,7,5,9,9,0,4,9,0,5,2,7,3,10,0,10,0,-,-,5,0,8,3,8,2,10,0,10,0,10,0,10,0,-,-,-,8,4,6,7,7,5,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,8,7,7,8,-,-,-,9,1,-,-,-,5,0,10,0,10,0,10,0,-,7,5,7,57,61,9,1,9,0,8,7,5,4,0,0,51,2,-,-,-,-,-,5,9,6,8,5,5,6,6,5,4,-,3,9,8,8,8,0,9,0,0
2009,SAU,Saudi Arabia,Middle East & North Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,SEN,Senegal,Sub-Saharan Africa,6,33,110,4,4,7,5,8,4,6,5,0,6,6,8,5,10,0,10,0,0,0,7,5,9,8,0,7,9,9,0,3,9,4,7,2,10,0,-,-,5,0,7,4,7,8,5,0,10,0,10,0,8,3,10,0,10,0,10,0,9,7,9,2,9,6,7,5,7,5,10,0,6,7,8,3,10,0,6,7,8,3,7,5,6,7,7,1,7,8,10,0,0,0,10,0,0,0,6,3,6,0,10,0,6,7,10,0,8,4,-,-,-,0,0,0,0,0,0,0,0,-,0,0,6,62,98,7,3,15,2,10,0,0,0,6,0,27,8,0,0,61,0
2009,SRB,Serbia,Eastern Europe,7,23,61,2,5,0,4,7,4,5,4,7,9,3,1,7,10,0,10,0,0,0,7,5,10,0,0,0,9,9,0,3,9,5,10,0,10,0,-,-,5,0,8,3,9,0,10,0,10,0,10,0,10,0,7,5,6,7,7,1,9,5,8,8,8,5,7,5,10,0,10,0,3,3,6,7,10,0,6,7,8,3,7,5,3,3,5,4,7,6,10,0,0,0,10,0,0,0,3,7,5,0,10,0,10,0,10,0,8,4,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,88,51,5,8,20,4,4,1,22,0,8,0,15,0,10,0,15,0
2009,SYC,Seychelles,Sub-Saharan Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,SLE,Sierra Leone,Sub-Saharan Africa,6,28,111,4,5,3,5,4,3,6,4,8,9,0,2,5,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,1,5,10,0,-,-,0,0,3,8,7,4,5,0,0,0,10,0,5,0,-,-,-,9,9,10,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,2,0,4,3,-,-,-,6,6,-,-,-,5,0,0,0,10,0,5,0,-,5,0,6,37,109,8,8,10,2,10,0,0,0,4,0,37,6,-,-,-,-,-,7,6,-,3,8,-,4,2,5,8,1,6,4,4,-,-,0
2009,SGP,Singapore,South Asia,8,19,23,1,8,3,7,9,8,7,8,3,9,8,0,4,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,9,5,0,5,0,10,0,6,7,5,0,3,3,4,2,7,8,3,6,5,2,5,0,2,5,5,0,3,3,4,2,7,5,3,3,5,4,5,0,3,3,4,2,4,3,10,0,0,0,10,0,0,0,7,7,7,8,6,7,3,3,3,3,7,0,-,-,-,10,0,0,0,10,0,5,0,-,7,5,7,62,60,5,5,21,4,10,0,0,1,8,0,16,5,10,0,20,0
2009,SVK,Slovak Rep.,Eastern Europe,8,12,26,1,-,-,-,6,3,9,4,1,4,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,7,8,3,9,3,10,0,10,0,10,0,10,0,10,0,10,0,6,7,8,3,10,0,6,7,8,3,9,3,10,0,0,0,10,0,0,0,7,3,7,5,10,0,10,0,10,0,9,3,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,82,28,4,5,24,7,4,2,21,7,8,0,16,2,10,0,19,0,3,0,48
2009,SVN,Slovenia,Eastern Europe,7,83,41,2,8,2,6,0,5,9,6,7,9,7,0,6,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,-,-,10,0,10,0,9,7,10,0,10,0,10,0,10,0,10,0,3,3,6,7,8,7,6,1,7,2,10,0,10,0,10,0,6,7,8,3,7,5,6,7,7,1,10,0,6,7,8,3,8,8,10,0,0,0,10,0,0,0,8,3,6,8,10,0,10,0,10,0,9,3,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,63,35,3,8,26,9,3,9,22,7,8,0,19,8,4,0,41,0
2009,ZAF,South Africa,Sub-Saharan Africa,6,81,84,3,5,9,5,5,4,9,5,4,0,0,32,9,10,0,10,0,0,0,2,5,10,0,0,0,10,0,0,0,8,5,10,0,10,0,-,-,0,0,6,7,5,1,10,0,10,0,5,0,8,3,7,5,10,0,8,8,9,0,6,4,8,0,10,0,10,0,7,5,10,0,8,8,7,5,6,7,7,1,7,5,10,0,8,8,8,9,10,0,0,0,10,0,0,0,7,0,7,0,10,0,10,0,10,0,9,1,-,-,-,5,0,10,0,10,0,10,0,-,7,5,6,81,90,4,3,25,5,8,3,6,6,8,0,15,2,6,0,40,0
2009,ESP,Spain,Western Europe,8,10,29,1,8,5,6,5,6,9,7,3,9,6,0,9,0,0,10,0,0,0,7,5,10,0,0,1,9,8,1,0,7,5,9,5,10,0,-,-,10,0,9,8,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,2,8,9,9,4,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,3,6,5,10,0,10,0,10,0,9,3,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,93,23,3,8,27,2,4,8,19,6,7,0,21,0,6,0,35-43,6
2009,LKA,Sri Lanka,South Asia,6,13,115,4,4,1,5,2,6,2,5,2,7,8,5,5,0,0,0,0,506,3,1,3,6,7,10,0,4,5,27,3,2,5,10,0,10,0,-,-,5,0,8,3,6,2,5,0,0,0,10,0,5,0,10,0,6,7,8,3,9,9,9,1,9,1,7,5,7,5,7,5,6,7,7,1,10,0,6,7,8,3,10,0,6,7,8,3,7,8,0,0,3,0,9,5,1,0,2,3,2,0,10,0,10,0,10,0,6,3,-,-,-,5,0,0,0,0,0,0,0,-,2,5,5,91,118,5,4,21,5,9,1,3,9,6,0,26,9,7,0,35,0
2009,SDN,Sudan,Sub-Saharan Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
2009,SUR,Suriname,Latin America & the Caribbean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,SWZ,Swaziland,Sub-Saharan Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,52,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2009,SWE,Sweden,Western Europe,8,42,10,1,9,5,7,8,8,2,8,5,9,6,1,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,10,0,-,-,10,0,9,8,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,2,7,5,8,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,9,3,9,0,10,0,10,0,10,0,9,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,44,3,1,1,36,3,3,9,22,9,7,0,20,1,2,0,52-59,0
2009,CHE,Switzerland,Western Europe,8,79,3,1,-,-,-,7,9,9,7,0,7,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,10,0,-,-,10,0,9,8,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,7,8,7,9,1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,3,9,3,10,0,10,0,10,0,9,7,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,32,6,6,5,17,8,5,7,16,5,10,0,13,0,9,0,26-42,7,0,35-49,8
2009,SYR,Syria,Middle East & North Africa,5,53,131,4,-,-,-,4,8,9,1,2,3,5,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,8,0,10,0,5,0,-,-,5,0,6,7,7,9,0,0,5,0,10,0,5,0,5,0,6,7,5,8,8,9,8,1,7,6,0,0,0,0,2,5,0,0,1,3,2,5,3,3,2,9,5,0,3,3,4,2,1,7,10,0,0,0,9,5,1,0,0,3,1,8,3,3,3,3,0,0,4,0,-,-,-,5,0,0,0,0,0,0,0,-,2,5,5,27,137,6,8,16,7,9,0,4,3,2,0,46,6,9,0,22,0,5,0,39
2009,TWN,Taiwan,East Asia,7,81,43,2,-,-,-,6,9,9,7,0,8,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,5,0,-,-,5,0,6,7,8,5,10,0,10,0,10,0,10,0,7,5,6,7,7,1,7,5,4,6,6,4,10,0,7,5,7,5,10,0,8,8,7,5,6,7,7,1,10,0,6,7,8,3,8,3,10,0,0,0,10,0,0,0,7,7,7,8,10,0,10,0,10,0,9,3,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,24,43,5,2,22,3,9,3,3,0,4,0,30,3,7,0,40,0,5,0,40
2009,TJK,Tajikistan,Caucasus & Central Asia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,76,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2009,TZA,Tanzania,Sub-Saharan Africa,6,44,105,3,4,3,4,8,4,9,4,7,6,6,8,4,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,8,5,10,0,-,-,5,0,7,8,8,0,10,0,5,0,10,0,8,3,7,5,10,0,8,8,8,7,5,5,7,6,7,5,7,5,5,0,6,7,5,8,7,5,6,7,7,1,10,0,6,7,8,3,7,3,10,0,0,0,10,0,0,0,4,3,5,5,6,7,3,3,10,0,7,1,-,-,-,5,0,0,0,0,0,0,0,-,2,5,6,46,106,5,6,21,1,9,9,1,0,4,0,30,0,8,0,30,0
2009,THA,Thailand,South Asia,7,26,59,2,6,4,4,3,5,9,5,6,7,8,5,5,5,0,9,3,2,1,5,0,8,7,4,0,8,6,6,9,7,3,10,0,10,0,-,-,10,0,10,0,8,4,10,0,10,0,10,0,10,0,7,5,10,0,8,8,9,2,7,0,8,3,7,5,10,0,7,5,6,7,7,1,7,5,6,7,7,1,10,0,10,0,10,0,8,3,10,0,0,0,10,0,0,0,4,3,3,3,10,0,6,7,3,3,6,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,84,54,6,0,19,5,9,3,3,1,6,0,27,1,7,0,37,0
